show_id|IMDB_id|type|title|release_year|rating|popularity|genres|PG|duration|seasons|director|date_added|country|cast|description
70177633|tt1860355|Movie|Undefeated|2011|7.7|6742|Documentaries, Sports Movies|PG-13|113||Daniel Lindsay, T.J. Martin|August 18, 2017|United States|Montrail 'Money' Brown, O.C. Brown, Bill Courtney, Chavis Daniels|An inspirational profile of an inner-city high school football team's valiant effort to reach the school's first-ever playoff game.
80146805|tt1536537|Movie|What Happened to Monday|2017|6.9|103601|Action & Adventure, Sci-Fi & Fantasy|TV-MA|124||Tommy Wirkola|August 18, 2017|United Kingdom, France, Belgium|Noomi Rapace, Willem Dafoe, Glenn Close, Marwan Kenzari, Christian Rubeck, Pål Sverre Hagen, Tomiwa Edun, Cassie Clare, Cameron Jack, Clara Read, Robert Wagner|In a future with a strict one-child policy, six septuplets must avoid government detection while searching for their missing sister.
80190510|tt8425308|TV Show|Magic for Humans|2018|7.2|2908|Reality TV, TV Comedies|TV-14||1||August 17, 2018|United States|Justin Willman|From baffling people on the street to orchestrating elaborate tricks, Justin Willman blends good-natured magic with grown-up laughs.
81020839|tt8008382|Movie|Party Monster: Scratching the Surface|2018|7.0|1046|Comedies|TV-14|33|||August 17, 2018|United States|Ellie Kemper, Jane Krakowski, Tituss Burgess, Carol Kane, Jon Hamm, Bobby Moynihan, Lauren Adams, Sara Chase, Sol Miranda, Derek Klena, Aidy Bryant|"In the probing documentary ""Party Monster,"" DJ Fingablast investigates what became of his childhood hero, DJ Slizzard."
80087352|tt1230168|Movie|Same Kind of Different as Me|2017|6.6|6359|Dramas, Faith & Spirituality|PG-13|119||Michael Carney|August 17, 2018|United States|Greg Kinnear, Renée Zellweger, Djimon Hounsou, Jon Voight, Olivia Holt|A wealthy couple whose marriage is on the rocks befriends a local homeless man who changes their perspectives in this inspiring true story.
80201870|tt8773338|TV Show|Stay Here|2018|7.5|884|Reality TV|TV-PG||1||August 17, 2018|United States|Genevieve Gorder, Peter Lorimer|Designer Genevieve Gorder and real estate expert Peter Lorimer show property owners how to turn their short-term rentals into moneymaking showstoppers.
80173606|tt5451244|Movie|The Motive|2017|6.5|4754|Comedies, Dramas, International Movies|TV-MA|114||Manuel Martín Cuenca|August 17, 2018|Spain, Mexico|Javier Gutiérrez, María León, Adelfa Calvo, Adriana Paz, Tenoch Huerta, Rafael Téllez, Antonio de la Torre|An aspiring writer with no imagination seeks inspiration for his novel by manipulating the lives of his neighbors so that he can write about them.
80203147|tt3846674|Movie|To All the Boys I’ve Loved Before|2018|7.1|85656|Comedies, International Movies, Romantic Movies|TV-14|100||Susan Johnson|August 17, 2018|United States|Lana Condor, Noah Centineo, Janel Parrish, Anna Cathcart, Andrew Bachelor, Trezzo Mahoro, Madaleine Arthur, Israel Broussard, Emilija Baranac, John Corbett|When her secret love letters somehow get mailed to each of her five crushes, Lara Jean finds her quiet high school existence turned upside down.
80225020|tt0370032|TV Show|Ultraviolet|2017|4.5|79292|Crime TV Shows, International TV Shows, TV Dramas|TV-MA||1||August 17, 2018|Poland|Marta Nieradkiewicz, Sebastian Fabijański, Agata Kulesza, Bartłomiej Topa, Magdalena Czerwińska, Michał Żurawski, Marek Kalita, Paulina Chapko, Karolina Chapko, Viet Anh Do|An online community of amateur sleuths use technology to solve crimes – and make quirky friends – in their quest for justice.
80223582|tt8948740|Movie|Yoo Byung Jae: Discomfort Zone|2018|5.1|23|Stand-Up Comedy|TV-MA|54||Y. Joon Chung|August 17, 2018|South Korea|Yoo Byung Jae|Daring comedian Yoo Byung-jae connects criticism he's received from the general public to some of the most touchy issues in current Korean society.
80190984|tt6212210|Movie|Cop and a Half: New Recruit|2017|5.3|678|Children & Family Movies, Comedies|PG|96||Jon Rosenbaum|August 17, 2017|Canada|Lou Diamond Phillips, Lulu Wilson, Giles Panton, Janet Kidder, Michael Coleman, Wallace Shawn, Gina Holden, Jordyn Ashley Olson, Vincent Tong, Reese Alexander|A world-weary detective is forced to team up with a 12-year-old who thinks she's a cop in order to solve a case that's baffled police.
70242630|tt6950338|TV Show|DreamWorks Shrek's Swamp Stories|2008|6.5|154|Kids' TV, TV Action & Adventure, TV Comedies|TV-PG||1||August 17, 2012|United States|Mike Myers, Eddie Murphy, Cameron Diaz, Antonio Banderas, Kristen Schaal, Simon Cowell, Gilles Marini, Charlotte Newhouse, Dean Edwards, Cody Cameron, Christopher Knights, Conrad Vernon|Shrek celebrates Halloween, Puss in Boots is captured by soldiers, and the gang participates in a kingdom-wide singing competition.
81040407|tt8987918|TV Show|45 rpm|2019|7.4|372|International TV Shows, Romantic TV Shows, Spanish-Language TV Shows|TV-MA||1||August 16, 2019|Spain|Carlos Cuevas, Guiomar Puerta, Iván Marcos, Israel Elejalde, Eudald Font, Luis Larrodera, Carmen Gutiérrez, Diana Gómez, Vito Sanz, Marina San José, Pere Ponce, Joan Pera|In 1960s Madrid, music producer Guillermo Rojas launches a rock 'n' roll label with the help of aspiring singer Robert and clever producer Maribel.
81106517|tt1071517|TV Show|Apache: The Life of Carlos Tevez|2019|6.6|1258|Crime TV Shows, International TV Shows, Spanish-Language TV Shows|TV-MA||1||August 16, 2019|Argentina|Balthazar Murillo, Vanesa González, Alberto Ajaka, Sofía Gala Castiglione, Patricio Contreras, Matías Recalt, Osqui Guzmán, Roberto Vallejos, Diego Gallardo|This gritty dramatization of the life of Carlos Tevez shows his rise to soccer stardom amid the harrowing conditions in Argentina's Fuerte Apache.
81026915|tt8285216|TV Show|Better Than Us|2019|7.4|6320|Crime TV Shows, International TV Shows, TV Dramas|TV-MA||1||August 16, 2019|Russia|Paulina Andreeva, Kirill Käro, Aleksandr Ustyugov, Olga Lomonosova, Eldar Kalimulin, Vitaliya Kornienko, Vera Panfilova, Aleksandr Kuznetsov, Fyodor Lavrov, Sergey Sosnovskiy, Kirill Polukhin, Pavel Vorontsov|A family on the brink of splitting up become the owners of a cutting-edge robot being sought by a corporation, homicide investigators and terrorists.
70304252|tt1799631|TV Show|Blue Exorcist|2011|7.5|10772|Anime Series, International TV Shows|TV-14||1||August 16, 2019|Japan|Nobuhiko Okamoto, Jun Fukuyama, Kana Hanazawa, Kazuya Nakai, Koji Yusa, Yuki Kaji, Eri Kitamura, Ayahi Takagaki, Rina Satou, Daisuke Ono, Ryotaro Okiayu, Tetsuya Kakihara, Hiroshi Kamiya, Keiji Fujiwara, Hiroaki Hirata, Jin Urayama, Katsuyuki Konishi, Kisho Taniyama, M・A・O, Kazuhiro Yamaji, Hideyuki Tanaka, Masaki Terasoma, Naomi Shindo|Determined to throw off the curse of being Satan's illegitimate son, Rin enters the True Cross Academy to become an exorcist, just like his mentor.
80201543|tt8201618|TV Show|Diagnosis|2019|7.8|874|Docuseries, Science & Nature TV|TV-14||1||August 16, 2019|United States|Lisa Sanders|Dr. Lisa Sanders crowdsources diagnoses for mysterious and rare medical conditions in a documentary series based on her New York Times Magazine column.
81092330||Movie|For Love or Money|2019|||Comedies|TV-MA|95||Mark Murphy|August 16, 2019|United Kingdom|Robert Kazinsky, Samantha Barks, Ed Speleers, Tony Way, Rachel Hurd-Wood, Ivan Kaye, Anna Chancellor, David Hargreaves, Tanya Reynolds|When a goofy but likable millionaire discovers his fiancée’s plan to steal his wealth, he devises an unromantic scheme to make her life a living hell.
80205594|tt9641192|TV Show|Green Frontier|2019|7.3|1996|Crime TV Shows, International TV Shows, Spanish-Language TV Shows|TV-MA||1||August 16, 2019|Colombia|Juana del Río, Ángela Cano, Miguel Dionisio Ramos, Nelson Camayo, Bruno Clairefond, Marcela Mar, Andrés Crespo, John Narváez, Edwin Morales, Karla López, Antonio Bolívar|When a young Bogotá-based detective gets drawn into the jungle to investigate four femicides, she uncovers magic, an evil plot and her own true origins.
81091957|tt6739094|Movie|Invader Zim: Enter the Florpus|2019|7.5|4780|Children & Family Movies, Comedies, Sci-Fi & Fantasy|TV-Y7-FV|72|||August 16, 2019|South Korea, United States|Richard Steven Horvitz, Rikki Simons, Andy Berman, Melissa Fahn, Rodger Bumpass, Jhonen Vasquez, Wally Wingert, Kevin McDonald, Olivia d'Abo, Eric Bauza|When Zim reappears to begin the next phase of his evil alien plan to conquer Earth, his nemesis Dib Membrane sets out to unmask him once and for all.
80021840|tt2140379|Movie|Selfless|2015|6.5|89544|Sci-Fi & Fantasy, Thrillers|PG-13|117||Tarsem Singh|August 16, 2019|United States|Ryan Reynolds, Natalie Martinez, Matthew Goode, Ben Kingsley, Victor Garber, Derek Luke, Michelle Dockery, Melora Hardin, Brendan McCarthy, Sam Page|A dying tycoon has his consciousness transplanted into the body of a healthy young man, only to make a troubling discovery about the body's origin.
80231419|tt8976710|Movie|Sextuplets|2019|4.4|7233|Comedies|TV-14|100||Michael Tiddes|August 16, 2019|United States|Marlon Wayans, Bresha Webb, Michael Ian Black, Glynn Turman, Molly Shannon, Debbi Morgan|When a dad-to-be learns he's actually a sextuplet, he sets off on a wild journey to meet his long-lost family. Marlon Wayans stars as all six siblings.
